Date,Product,City,Quantity,Price
2024-08-20,Laptop,Quetta,15,75000
2024-08-20,Laptop,Karachi,12,75000
2024-08-20,Laptop,Lahore,9,75000
2024-08-20,Tablet,Multan,18,35000
2024-08-20,Tablet,Karachi,21,35000
2024-08-20,Tablet,Multan,14,35000
2024-08-20,Headphones,Multan,20,8000
2024-08-20,Headphones,Karachi,4,8000
2024-08-20,Headphones,Islamabad,8,8000
2024-08-20,Phone,Quetta,8,45000
2024-08-20,Headphones,Karachi,22,8000
2024-08-20,Tablet,Lahore,22,35000
2024-08-21,Tablet,Multan,16,35000
2024-08-21,Phone,Peshawar,24,45000
2024-08-21,Phone,Karachi,10,45000
2024-08-21,Headphones,Quetta,21,8000
2024-08-21,Monitor,Multan,17,25000
2024-08-21,Phone,Islamabad,1,45000
2024-08-21,Laptop,Lahore,18,75000
2024-08-21,Tablet,Islamabad,10,35000
2024-08-21,Laptop,Peshawar,21,75000
2024-08-21,Tablet,Karachi,4,35000
2024-08-21,Tablet,Multan,1,35000
2024-08-21,Phone,Karachi,4,45000
2024-08-21,Phone,Quetta,4,45000
2024-08-22,Laptop,Karachi,4,75000
2024-08-22,Tablet,Lahore,17,35000
2024-08-22,Laptop,Peshawar,9,75000
2024-08-22,Monitor,Islamabad,19,25000
2024-08-22,Laptop,Peshawar,13,75000
2024-08-22,Headphones,Multan,4,8000
2024-08-22,Laptop,Karachi,5,75000
2024-08-22,Headphones,Multan,13,8000
2024-08-22,Headphones,Islamabad,23,8000
2024-08-22,Headphones,Multan,16,8000
2024-08-22,Monitor,Quetta,22,25000
2024-08-22,Laptop,Peshawar,5,75000
2024-08-22,Laptop,Islamabad,8,75000
2024-08-22,Monitor,Islamabad,16,25000
2024-08-23,Tablet,Islamabad,1,35000
2024-08-23,Phone,Lahore,23,45000
2024-08-23,Laptop,Peshawar,6,75000
2024-08-23,Phone,Multan,11,45000
2024-08-23,Monitor,Islamabad,16,25000
2024-08-23,Tablet,Peshawar,5,35000
2024-08-23,Tablet,Islamabad,16,35000
2024-08-23,Tablet,Quetta,7,35000
2024-08-23,Monitor,Quetta,19,25000
2024-08-23,Headphones,Quetta,1,8000
2024-08-23,Headphones,Karachi,9,8000
2024-08-23,Phone,Islamabad,18,45000
2024-08-23,Headphones,Karachi,13,8000
2024-08-23,Headphones,Peshawar,15,8000
2024-08-24,Tablet,Karachi,3,35000
2024-08-24,Tablet,Peshawar,24,35000
2024-08-24,Phone,Peshawar,10,45000
2024-08-24,Laptop,Peshawar,9,75000
2024-08-24,Phone,Multan,13,45000
2024-08-24,Phone,Karachi,16,45000
2024-08-24,Monitor,Multan,3,25000
2024-08-24,Monitor,Islamabad,22,25000
2024-08-24,Phone,Karachi,23,45000
2024-08-24,Phone,Islamabad,15,45000
2024-08-24,Phone,Islamabad,17,45000
2024-08-24,Headphones,Peshawar,14,8000
2024-08-24,Monitor,Karachi,7,25000
2024-08-25,Phone,Islamabad,20,45000
2024-08-25,Tablet,Quetta,16,35000
2024-08-25,Tablet,Islamabad,21,35000
2024-08-25,Headphones,Quetta,8,8000
2024-08-25,Headphones,Karachi,4,8000
2024-08-25,Laptop,Multan,20,75000
2024-08-25,Laptop,Karachi,24,75000
2024-08-25,Laptop,Multan,15,75000
2024-08-25,Headphones,Multan,5,8000
2024-08-25,Headphones,Karachi,13,8000
2024-08-25,Headphones,Islamabad,6,8000
2024-08-25,Tablet,Lahore,5,35000
2024-08-25,Headphones,Islamabad,17,8000
2024-08-25,Tablet,Islamabad,7,35000
2024-08-26,Laptop,Peshawar,6,75000
2024-08-26,Laptop,Peshawar,2,75000
2024-08-26,Laptop,Islamabad,11,75000
2024-08-26,Phone,Quetta,7,45000
2024-08-26,Phone,Multan,22,45000
2024-08-26,Monitor,Peshawar,21,25000
2024-08-26,Monitor,Islamabad,8,25000
2024-08-26,Monitor,Lahore,5,25000
2024-08-26,Phone,Quetta,18,45000
2024-08-26,Phone,Karachi,22,45000
2024-08-26,Monitor,Islamabad,16,25000
2024-08-26,Monitor,Islamabad,14,25000
2024-08-26,Headphones,Multan,12,8000
2024-08-26,Monitor,Quetta,17,25000
2024-08-27,Headphones,Peshawar,5,8000
2024-08-27,Tablet,Peshawar,14,35000
2024-08-27,Phone,Peshawar,6,45000
2024-08-27,Monitor,Karachi,15,25000
2024-08-27,Phone,Quetta,7,45000
2024-08-27,Phone,Quetta,14,45000
2024-08-27,Phone,Peshawar,18,45000
2024-08-27,Tablet,Peshawar,1,35000
2024-08-27,Laptop,Multan,6,75000
2024-08-27,Monitor,Lahore,3,25000
2024-08-27,Laptop,Lahore,5,75000
2024-08-27,Laptop,Islamabad,12,75000
2024-08-27,Laptop,Islamabad,11,75000
2024-08-27,Phone,Quetta,13,45000
2024-08-28,Headphones,Quetta,16,8000
2024-08-28,Phone,Karachi,18,45000
2024-08-28,Phone,Karachi,17,45000
2024-08-28,Laptop,Lahore,17,75000
2024-08-28,Phone,Islamabad,11,45000
2024-08-28,Laptop,Lahore,20,75000
2024-08-28,Headphones,Lahore,10,8000
2024-08-28,Monitor,Islamabad,16,25000
2024-08-28,Laptop,Karachi,2,75000
2024-08-28,Headphones,Multan,17,8000
2024-08-28,Monitor,Multan,22,25000
2024-08-28,Tablet,Multan,20,35000
2024-08-28,Laptop,Islamabad,10,75000
2024-08-29,Laptop,Peshawar,13,75000
2024-08-29,Tablet,Peshawar,12,35000
2024-08-29,Tablet,Peshawar,15,35000
2024-08-29,Laptop,Quetta,7,75000
2024-08-29,Tablet,Karachi,22,35000
2024-08-29,Phone,Karachi,21,45000
2024-08-29,Monitor,Quetta,13,25000
2024-08-29,Monitor,Lahore,12,25000
2024-08-29,Monitor,Multan,12,25000
2024-08-29,Phone,Peshawar,2,45000
2024-08-29,Tablet,Multan,5,35000
2024-08-29,Headphones,Peshawar,2,8000
2024-08-29,Tablet,Multan,23,35000
2024-08-29,Laptop,Lahore,20,75000
2024-08-30,Monitor,Multan,13,25000
2024-08-30,Tablet,Multan,3,35000
2024-08-30,Headphones,Islamabad,11,8000
2024-08-30,Laptop,Multan,16,75000
2024-08-30,Phone,Islamabad,1,45000
2024-08-30,Phone,Karachi,19,45000
2024-08-30,Headphones,Quetta,11,8000
2024-08-30,Laptop,Multan,9,75000
2024-08-30,Monitor,Karachi,14,25000
2024-08-30,Tablet,Islamabad,9,35000
2024-08-30,Laptop,Multan,7,75000
2024-08-30,Phone,Multan,16,45000
2024-08-30,Headphones,Lahore,3,8000
2024-08-30,Headphones,Karachi,19,8000
2024-08-31,Tablet,Peshawar,4,35000
2024-08-31,Headphones,Peshawar,7,8000
2024-08-31,Headphones,Lahore,23,8000
2024-08-31,Laptop,Islamabad,12,75000
2024-08-31,Monitor,Peshawar,18,25000
2024-08-31,Tablet,Peshawar,5,35000
2024-08-31,Laptop,Quetta,23,75000
2024-08-31,Monitor,Karachi,23,25000
2024-08-31,Laptop,Islamabad,22,75000
2024-08-31,Laptop,Multan,10,75000
2024-08-31,Headphones,Karachi,12,8000
2024-08-31,Monitor,Islamabad,8,25000
2024-08-31,Tablet,Peshawar,19,35000
2024-09-01,Tablet,Quetta,15,35000
2024-09-01,Monitor,Karachi,1,25000
2024-09-01,Headphones,Peshawar,3,8000
2024-09-01,Phone,Islamabad,18,45000
2024-09-01,Laptop,Karachi,18,75000
2024-09-01,Headphones,Multan,2,8000
2024-09-01,Monitor,Karachi,5,25000
2024-09-01,Laptop,Peshawar,1,75000
2024-09-01,Tablet,Karachi,10,35000
2024-09-01,Phone,Multan,20,45000
2024-09-01,Tablet,Quetta,10,35000
2024-09-01,Monitor,Quetta,5,25000
2024-09-01,Laptop,Peshawar,18,75000
2024-09-01,Monitor,Islamabad,21,25000
2024-09-02,Laptop,Peshawar,15,75000
2024-09-02,Headphones,Quetta,20,8000
2024-09-02,Phone,Lahore,8,45000
2024-09-02,Headphones,Lahore,17,8000
2024-09-02,Headphones,Karachi,12,8000
2024-09-02,Monitor,Multan,21,25000
2024-09-02,Phone,Karachi,12,45000
2024-09-02,Laptop,Lahore,1,75000
2024-09-02,Laptop,Quetta,4,75000
2024-09-02,Tablet,Karachi,8,35000
2024-09-02,Laptop,Peshawar,1,75000
2024-09-02,Monitor,Multan,15,25000
2024-09-02,Headphones,Peshawar,18,8000
2024-09-02,Headphones,Multan,1,8000
2024-09-03,Headphones,Quetta,11,8000
2024-09-03,Phone,Karachi,23,45000
2024-09-03,Laptop,Multan,2,75000
2024-09-03,Monitor,Peshawar,1,25000
2024-09-03,Phone,Karachi,12,45000
2024-09-03,Tablet,Karachi,16,35000
2024-09-03,Monitor,Peshawar,22,25000
2024-09-03,Monitor,Lahore,22,25000
2024-09-03,Monitor,Multan,10,25000
2024-09-03,Headphones,Peshawar,18,8000
2024-09-03,Monitor,Quetta,15,25000
2024-09-03,Laptop,Islamabad,17,75000
2024-09-03,Monitor,Peshawar,10,25000
2024-09-04,Headphones,Karachi,3,8000
2024-09-04,Monitor,Karachi,21,25000
2024-09-04,Tablet,Peshawar,16,35000
2024-09-04,Tablet,Islamabad,6,35000
2024-09-04,Headphones,Peshawar,3,8000
2024-09-04,Laptop,Islamabad,9,75000
2024-09-04,Laptop,Islamabad,11,75000
2024-09-04,Phone,Quetta,21,45000
2024-09-04,Headphones,Multan,13,8000
2024-09-04,Monitor,Karachi,18,25000
2024-09-04,Headphones,Karachi,22,8000
2024-09-04,Phone,Islamabad,24,45000
2024-09-04,Headphones,Karachi,22,8000
2024-09-04,Headphones,Lahore,4,8000
2024-09-05,Phone,Islamabad,22,45000
2024-09-05,Laptop,Karachi,24,75000
2024-09-05,Monitor,Lahore,8,25000
2024-09-05,Phone,Quetta,13,45000
2024-09-05,Tablet,Karachi,10,35000
2024-09-05,Laptop,Lahore,2,75000
2024-09-05,Tablet,Peshawar,8,35000
2024-09-05,Laptop,Multan,6,75000
2024-09-05,Monitor,Peshawar,16,25000
2024-09-05,Monitor,Lahore,18,25000
2024-09-05,Headphones,Islamabad,17,8000
2024-09-05,Tablet,Islamabad,6,35000
2024-09-05,Laptop,Karachi,13,75000
2024-09-05,Monitor,Peshawar,23,25000
2024-09-06,Phone,Islamabad,14,45000
2024-09-06,Monitor,Islamabad,21,25000
2024-09-06,Phone,Peshawar,10,45000
2024-09-06,Laptop,Quetta,24,75000
2024-09-06,Monitor,Islamabad,11,25000
2024-09-06,Monitor,Multan,13,25000
2024-09-06,Laptop,Lahore,12,75000
2024-09-06,Monitor,Karachi,9,25000
2024-09-06,Phone,Islamabad,4,45000
2024-09-06,Monitor,Multan,7,25000
2024-09-06,Tablet,Multan,24,35000
2024-09-06,Headphones,Islamabad,22,8000
2024-09-06,Phone,Quetta,2,45000
2024-09-07,Tablet,Lahore,7,35000
2024-09-07,Laptop,Karachi,9,75000
2024-09-07,Phone,Islamabad,5,45000
2024-09-07,Headphones,Karachi,15,8000
2024-09-07,Headphones,Peshawar,18,8000
2024-09-07,Laptop,Multan,4,75000
2024-09-07,Laptop,Multan,19,75000
2024-09-07,Phone,Islamabad,20,45000
2024-09-07,Monitor,Islamabad,7,25000
2024-09-07,Laptop,Peshawar,8,75000
2024-09-07,Monitor,Quetta,17,25000
2024-09-07,Tablet,Islamabad,13,35000
2024-09-07,Headphones,Multan,24,8000
2024-09-07,Monitor,Karachi,21,25000
2024-09-08,Headphones,Lahore,23,8000
2024-09-08,Monitor,Karachi,11,25000
2024-09-08,Tablet,Quetta,1,35000
2024-09-08,Laptop,Lahore,2,75000
2024-09-08,Tablet,Karachi,17,35000
2024-09-08,Laptop,Karachi,5,75000
2024-09-08,Laptop,Peshawar,6,75000
2024-09-08,Headphones,Quetta,24,8000
2024-09-08,Tablet,Multan,7,35000
2024-09-08,Monitor,Peshawar,21,25000
2024-09-08,Tablet,Lahore,15,35000
2024-09-08,Headphones,Multan,19,8000
2024-09-08,Laptop,Peshawar,16,75000
2024-09-08,Headphones,Quetta,13,8000
2024-09-09,Phone,Islamabad,5,45000
2024-09-09,Phone,Islamabad,3,45000
2024-09-09,Monitor,Lahore,3,25000
2024-09-09,Headphones,Islamabad,19,8000
2024-09-09,Monitor,Peshawar,14,25000
2024-09-09,Monitor,Lahore,16,25000
2024-09-09,Phone,Multan,22,45000
2024-09-09,Monitor,Quetta,17,25000
2024-09-09,Phone,Lahore,4,45000
2024-09-09,Laptop,Multan,13,75000
2024-09-09,Headphones,Lahore,8,8000
2024-09-09,Monitor,Karachi,19,25000
2024-09-09,Phone,Karachi,5,45000
2024-09-09,Tablet,Lahore,2,35000
2024-09-10,Monitor,Islamabad,15,25000
2024-09-10,Laptop,Karachi,2,75000
2024-09-10,Laptop,Quetta,11,75000
2024-09-10,Tablet,Multan,13,35000
2024-09-10,Phone,Peshawar,23,45000
2024-09-10,Monitor,Karachi,10,25000
2024-09-10,Phone,Lahore,3,45000
2024-09-10,Laptop,Islamabad,5,75000
2024-09-10,Phone,Peshawar,3,45000
2024-09-10,Laptop,Multan,6,75000
2024-09-10,Phone,Multan,13,45000
2024-09-10,Tablet,Karachi,10,35000
2024-09-10,Headphones,Multan,19,8000
2024-09-11,Tablet,Multan,8,35000
2024-09-11,Tablet,Islamabad,18,35000
2024-09-11,Headphones,Islamabad,3,8000
2024-09-11,Headphones,Islamabad,24,8000
2024-09-11,Monitor,Lahore,24,25000
2024-09-11,Monitor,Multan,17,25000
2024-09-11,Tablet,Multan,8,35000
2024-09-11,Tablet,Multan,10,35000
2024-09-11,Laptop,Quetta,2,75000
2024-09-11,Laptop,Islamabad,12,75000
2024-09-11,Monitor,Peshawar,23,25000
2024-09-11,Monitor,Karachi,6,25000
2024-09-11,Laptop,Peshawar,2,75000
2024-09-11,Laptop,Lahore,21,75000
2024-09-12,Phone,Lahore,23,45000
2024-09-12,Phone,Multan,24,45000
2024-09-12,Laptop,Peshawar,3,75000
2024-09-12,Phone,Multan,17,45000
2024-09-12,Headphones,Quetta,7,8000
2024-09-12,Monitor,Lahore,21,25000
2024-09-12,Monitor,Lahore,5,25000
2024-09-12,Laptop,Peshawar,23,75000
2024-09-12,Tablet,Lahore,1,35000
2024-09-12,Laptop,Quetta,8,75000
2024-09-12,Phone,Quetta,12,45000
2024-09-12,Tablet,Quetta,14,35000
2024-09-12,Phone,Karachi,16,45000
2024-09-12,Headphones,Quetta,10,8000
2024-09-13,Phone,Quetta,15,45000
2024-09-13,Headphones,Karachi,21,8000
2024-09-13,Headphones,Multan,24,8000
2024-09-13,Phone,Islamabad,15,45000
2024-09-13,Phone,Lahore,10,45000
2024-09-13,Headphones,Quetta,21,8000
2024-09-13,Tablet,Lahore,7,35000
2024-09-13,Headphones,Peshawar,3,8000
2024-09-13,Monitor,Lahore,2,25000
2024-09-13,Headphones,Multan,6,8000
2024-09-13,Tablet,Karachi,21,35000
2024-09-13,Monitor,Lahore,9,25000
2024-09-13,Laptop,Lahore,10,75000
2024-09-14,Laptop,Lahore,4,75000
2024-09-14,Tablet,Islamabad,3,35000
2024-09-14,Headphones,Islamabad,9,8000
2024-09-14,Phone,Peshawar,24,45000
2024-09-14,Tablet,Karachi,22,35000
2024-09-14,Monitor,Lahore,17,25000
2024-09-14,Monitor,Lahore,14,25000
2024-09-14,Laptop,Lahore,10,75000
2024-09-14,Monitor,Lahore,13,25000
2024-09-14,Tablet,Islamabad,12,35000
2024-09-14,Monitor,Multan,1,25000
2024-09-14,Tablet,Multan,22,35000
2024-09-14,Phone,Peshawar,19,45000
2024-09-14,Laptop,Quetta,19,75000
2024-09-15,Monitor,Karachi,6,25000
2024-09-15,Tablet,Multan,13,35000
2024-09-15,Headphones,Lahore,19,8000
2024-09-15,Laptop,Multan,13,75000
2024-09-15,Phone,Peshawar,22,45000
2024-09-15,Tablet,Quetta,21,35000
2024-09-15,Phone,Multan,4,45000
2024-09-15,Phone,Peshawar,24,45000
2024-09-15,Monitor,Islamabad,2,25000
2024-09-15,Monitor,Quetta,15,25000
2024-09-15,Tablet,Peshawar,12,35000
2024-09-15,Headphones,Multan,7,8000
2024-09-15,Tablet,Islamabad,20,35000
2024-09-15,Headphones,Peshawar,18,8000
2024-09-16,Phone,Peshawar,23,45000
2024-09-16,Laptop,Multan,13,75000
2024-09-16,Tablet,Quetta,17,35000
2024-09-16,Tablet,Islamabad,4,35000
2024-09-16,Headphones,Lahore,14,8000
2024-09-16,Phone,Karachi,20,45000
2024-09-16,Phone,Quetta,13,45000
2024-09-16,Headphones,Islamabad,3,8000
2024-09-16,Phone,Peshawar,18,45000
2024-09-16,Monitor,Islamabad,14,25000
2024-09-16,Laptop,Karachi,15,75000
2024-09-16,Tablet,Multan,3,35000
2024-09-16,Laptop,Karachi,1,75000
2024-09-17,Tablet,Lahore,24,35000
2024-09-17,Monitor,Lahore,17,25000
2024-09-17,Phone,Karachi,3,45000
2024-09-17,Headphones,Quetta,14,8000
2024-09-17,Monitor,Quetta,3,25000
2024-09-17,Laptop,Peshawar,13,75000
2024-09-17,Headphones,Lahore,15,8000
2024-09-17,Phone,Peshawar,18,45000
2024-09-17,Monitor,Lahore,14,25000
2024-09-17,Headphones,Karachi,21,8000
2024-09-17,Monitor,Quetta,3,25000
2024-09-17,Monitor,Quetta,19,25000
2024-09-17,Phone,Karachi,8,45000
2024-09-17,Tablet,Peshawar,4,35000
2024-09-18,Headphones,Peshawar,4,8000
2024-09-18,Phone,Islamabad,19,45000
2024-09-18,Monitor,Lahore,11,25000
2024-09-18,Phone,Peshawar,1,45000
2024-09-18,Tablet,Karachi,8,35000
2024-09-18,Headphones,Peshawar,15,8000
2024-09-18,Tablet,Quetta,1,35000
2024-09-18,Laptop,Lahore,7,75000
2024-09-18,Headphones,Multan,21,8000
2024-09-18,Tablet,Islamabad,20,35000
2024-09-18,Monitor,Lahore,20,25000
2024-09-18,Headphones,Quetta,24,8000
2024-09-18,Headphones,Quetta,11,8000
2024-09-18,Phone,Quetta,14,45000
2024-09-19,Monitor,Quetta,22,25000
2024-09-19,Laptop,Karachi,16,75000
2024-09-19,Tablet,Islamabad,14,35000
2024-09-19,Phone,Multan,12,45000
2024-09-19,Tablet,Quetta,17,35000
2024-09-19,Laptop,Quetta,14,75000
2024-09-19,Laptop,Peshawar,10,75000
2024-09-19,Headphones,Islamabad,24,8000
2024-09-19,Laptop,Lahore,14,75000
2024-09-19,Tablet,Islamabad,18,35000
2024-09-19,Monitor,Islamabad,22,25000
2024-09-19,Monitor,Multan,9,25000
2024-09-19,Headphones,Islamabad,17,8000
2024-09-19,Tablet,Multan,6,35000
2024-09-20,Tablet,Quetta,8,35000
2024-09-20,Laptop,Quetta,13,75000
2024-09-20,Tablet,Karachi,18,35000
2024-09-20,Phone,Multan,5,45000
2024-09-20,Laptop,Multan,6,75000
2024-09-20,Phone,Lahore,21,45000
2024-09-20,Headphones,Peshawar,19,8000
2024-09-20,Monitor,Islamabad,4,25000
2024-09-20,Headphones,Lahore,7,8000
2024-09-20,Monitor,Multan,4,25000
2024-09-20,Headphones,Lahore,11,8000
2024-09-20,Tablet,Karachi,12,35000
2024-09-20,Phone,Peshawar,14,45000
2024-09-21,Monitor,Multan,13,25000
2024-09-21,Laptop,Multan,10,75000
2024-09-21,Phone,Islamabad,18,45000
2024-09-21,Laptop,Peshawar,16,75000
2024-09-21,Phone,Karachi,5,45000
2024-09-21,Phone,Quetta,8,45000
2024-09-21,Headphones,Lahore,14,8000
2024-09-21,Monitor,Islamabad,5,25000
2024-09-21,Monitor,Multan,24,25000
2024-09-21,Phone,Quetta,8,45000
2024-09-21,Tablet,Karachi,6,35000
2024-09-21,Tablet,Peshawar,16,35000
2024-09-21,Laptop,Lahore,4,75000
2024-09-21,Laptop,Islamabad,12,75000
2024-09-22,Headphones,Multan,11,8000
2024-09-22,Phone,Multan,3,45000
2024-09-22,Laptop,Quetta,12,75000
2024-09-22,Laptop,Quetta,5,75000
2024-09-22,Phone,Lahore,6,45000
2024-09-22,Headphones,Peshawar,19,8000
2024-09-22,Laptop,Karachi,18,75000
2024-09-22,Headphones,Peshawar,16,8000
2024-09-22,Monitor,Peshawar,23,25000
2024-09-22,Headphones,Peshawar,11,8000
2024-09-22,Tablet,Lahore,5,35000
2024-09-22,Tablet,Lahore,9,35000
2024-09-22,Headphones,Karachi,3,8000
2024-09-22,Tablet,Peshawar,8,35000
2024-09-23,Monitor,Lahore,6,25000
2024-09-23,Phone,Karachi,4,45000
2024-09-23,Tablet,Multan,12,35000
2024-09-23,Tablet,Karachi,12,35000
2024-09-23,Headphones,Peshawar,21,8000
2024-09-23,Monitor,Islamabad,16,25000
2024-09-23,Phone,Peshawar,10,45000
2024-09-23,Headphones,Islamabad,22,8000
2024-09-23,Headphones,Karachi,14,8000
2024-09-23,Monitor,Multan,13,25000
2024-09-23,Phone,Multan,9,45000
2024-09-23,Monitor,Lahore,7,25000
2024-09-23,Phone,Multan,12,45000
2024-09-24,Monitor,Quetta,5,25000
2024-09-24,Headphones,Karachi,18,8000
2024-09-24,Headphones,Lahore,4,8000
2024-09-24,Laptop,Multan,2,75000
2024-09-24,Tablet,Karachi,3,35000
2024-09-24,Monitor,Peshawar,12,25000
2024-09-24,Laptop,Multan,3,75000
2024-09-24,Tablet,Islamabad,4,35000
2024-09-24,Monitor,Karachi,6,25000
2024-09-24,Phone,Lahore,12,45000
2024-09-24,Tablet,Peshawar,19,35000
2024-09-24,Headphones,Quetta,10,8000
2024-09-24,Laptop,Peshawar,1,75000
2024-09-24,Tablet,Multan,17,35000
2024-09-25,Tablet,Islamabad,16,35000
2024-09-25,Headphones,Peshawar,9,8000
2024-09-25,Monitor,Quetta,21,25000
2024-09-25,Phone,Lahore,9,45000
2024-09-25,Headphones,Karachi,23,8000
2024-09-25,Phone,Islamabad,9,45000
2024-09-25,Monitor,Quetta,12,25000
2024-09-25,Tablet,Multan,23,35000
2024-09-25,Phone,Multan,9,45000
2024-09-25,Laptop,Multan,15,75000
2024-09-25,Laptop,Islamabad,2,75000
2024-09-25,Headphones,Peshawar,11,8000
2024-09-25,Monitor,Islamabad,11,25000
2024-09-25,Headphones,Multan,8,8000
2024-09-26,Headphones,Quetta,23,8000
2024-09-26,Headphones,Karachi,6,8000
2024-09-26,Laptop,Karachi,21,75000
2024-09-26,Laptop,Islamabad,20,75000
2024-09-26,Headphones,Multan,7,8000
2024-09-26,Laptop,Lahore,3,75000
2024-09-26,Monitor,Islamabad,8,25000
2024-09-26,Headphones,Multan,18,8000
2024-09-26,Laptop,Peshawar,17,75000
2024-09-26,Phone,Karachi,11,45000
2024-09-26,Headphones,Karachi,2,8000
2024-09-26,Headphones,Karachi,21,8000
2024-09-26,Monitor,Lahore,24,25000
2024-09-27,Tablet,Multan,19,35000
2024-09-27,Tablet,Multan,7,35000
2024-09-27,Monitor,Multan,18,25000
2024-09-27,Monitor,Multan,8,25000
2024-09-27,Monitor,Lahore,14,25000
2024-09-27,Tablet,Quetta,7,35000
2024-09-27,Monitor,Islamabad,21,25000
2024-09-27,Laptop,Islamabad,4,75000
2024-09-27,Headphones,Multan,17,8000
2024-09-27,Headphones,Peshawar,5,8000
2024-09-27,Phone,Karachi,12,45000
2024-09-27,Phone,Lahore,9,45000
2024-09-27,Headphones,Peshawar,20,8000
2024-09-27,Laptop,Peshawar,13,75000
2024-09-28,Tablet,Multan,18,35000
2024-09-28,Tablet,Lahore,20,35000
2024-09-28,Laptop,Islamabad,9,75000
2024-09-28,Tablet,Karachi,4,35000
2024-09-28,Monitor,Islamabad,21,25000
2024-09-28,Headphones,Peshawar,8,8000
2024-09-28,Headphones,Karachi,1,8000
2024-09-28,Laptop,Quetta,17,75000
2024-09-28,Tablet,Peshawar,9,35000
2024-09-28,Phone,Islamabad,20,45000
2024-09-28,Phone,Islamabad,13,45000
2024-09-28,Tablet,Multan,2,35000
2024-09-28,Phone,Islamabad,13,45000
2024-09-28,Laptop,Lahore,9,75000
2024-09-29,Laptop,Peshawar,20,75000
2024-09-29,Tablet,Karachi,6,35000
2024-09-29,Phone,Islamabad,1,45000
2024-09-29,Laptop,Multan,5,75000
2024-09-29,Laptop,Multan,3,75000
2024-09-29,Monitor,Islamabad,4,25000
2024-09-29,Monitor,Lahore,1,25000
2024-09-29,Laptop,Multan,14,75000
2024-09-29,Tablet,Karachi,9,35000
2024-09-29,Headphones,Peshawar,24,8000
2024-09-29,Headphones,Quetta,4,8000
2024-09-29,Laptop,Lahore,18,75000
2024-09-29,Laptop,Multan,14,75000
2024-09-30,Laptop,Peshawar,4,75000
2024-09-30,Tablet,Quetta,10,35000
2024-09-30,Monitor,Islamabad,3,25000
2024-09-30,Laptop,Islamabad,23,75000
2024-09-30,Laptop,Karachi,7,75000
2024-09-30,Phone,Quetta,10,45000
2024-09-30,Tablet,Islamabad,13,35000
2024-09-30,Laptop,Islamabad,4,75000
2024-09-30,Phone,Multan,18,45000
2024-09-30,Headphones,Karachi,11,8000
2024-09-30,Laptop,Peshawar,4,75000
2024-09-30,Laptop,Islamabad,24,75000
2024-09-30,Phone,Lahore,14,45000
2024-09-30,Tablet,Lahore,18,35000
2024-10-01,Laptop,Peshawar,8,75000
2024-10-01,Headphones,Quetta,10,8000
2024-10-01,Laptop,Karachi,5,75000
2024-10-01,Headphones,Multan,23,8000
2024-10-01,Monitor,Lahore,7,25000
2024-10-01,Monitor,Lahore,12,25000
2024-10-01,Headphones,Peshawar,3,8000
2024-10-01,Tablet,Quetta,4,35000
2024-10-01,Laptop,Quetta,10,75000
2024-10-01,Laptop,Peshawar,4,75000
2024-10-01,Monitor,Lahore,15,25000
2024-10-01,Headphones,Karachi,10,8000
2024-10-01,Laptop,Lahore,21,75000
2024-10-01,Laptop,Quetta,22,75000
2024-10-02,Tablet,Multan,16,35000
2024-10-02,Phone,Lahore,15,45000
2024-10-02,Monitor,Karachi,19,25000
2024-10-02,Monitor,Islamabad,20,25000
2024-10-02,Phone,Lahore,19,45000
2024-10-02,Laptop,Peshawar,18,75000
2024-10-02,Tablet,Islamabad,12,35000
2024-10-02,Tablet,Peshawar,16,35000
2024-10-02,Monitor,Peshawar,1,25000
2024-10-02,Tablet,Peshawar,16,35000
2024-10-02,Phone,Lahore,2,45000
2024-10-02,Laptop,Quetta,24,75000
2024-10-02,Phone,Islamabad,15,45000
2024-10-02,Headphones,Karachi,7,8000
2024-10-03,Monitor,Quetta,1,25000
2024-10-03,Tablet,Lahore,5,35000
2024-10-03,Headphones,Peshawar,10,8000
2024-10-03,Tablet,Karachi,22,35000
2024-10-03,Laptop,Islamabad,21,75000
2024-10-03,Laptop,Quetta,4,75000
2024-10-03,Laptop,Multan,14,75000
2024-10-03,Tablet,Quetta,13,35000
2024-10-03,Headphones,Karachi,1,8000
2024-10-03,Laptop,Lahore,16,75000
2024-10-03,Headphones,Islamabad,23,8000
2024-10-03,Tablet,Karachi,9,35000
2024-10-03,Headphones,Peshawar,22,8000
2024-10-04,Tablet,Islamabad,16,35000
2024-10-04,Tablet,Quetta,19,35000
2024-10-04,Monitor,Karachi,15,25000
2024-10-04,Tablet,Quetta,14,35000
2024-10-04,Tablet,Quetta,20,35000
2024-10-04,Phone,Quetta,10,45000
2024-10-04,Laptop,Lahore,21,75000
2024-10-04,Monitor,Quetta,12,25000
2024-10-04,Monitor,Peshawar,1,25000
2024-10-04,Monitor,Peshawar,21,25000
2024-10-04,Phone,Islamabad,17,45000
2024-10-04,Tablet,Multan,9,35000
2024-10-04,Laptop,Quetta,23,75000
2024-10-04,Headphones,Quetta,19,8000
2024-10-05,Tablet,Karachi,18,35000
2024-10-05,Phone,Lahore,7,45000
2024-10-05,Tablet,Multan,9,35000
2024-10-05,Tablet,Islamabad,22,35000
2024-10-05,Phone,Multan,21,45000
2024-10-05,Monitor,Quetta,12,25000
2024-10-05,Monitor,Karachi,7,25000
